Y1,YY1,X401,X402,X403,X405
2252,225,3,5,5,5
2253,225,3,5,5,5
2254,225,3,5,5,5
2255,225,3,5,5,5
2261,226,1,5,5,1
2262,226,1,5,5,1
2263,226,1,5,5,1
2264,226,1,5,5,1
2265,226,1,5,5,1
2271,227,3,1,5,5
2272,227,3,1,5,5
2273,227,3,1,5,5
2274,227,3,1,5,5
2275,227,3,1,5,5
2281,228,5,5,1,1
2282,228,5,5,1,1
2283,228,5,5,1,1
2284,228,5,5,1,1
2285,228,5,5,1,1
2291,229,3,5,1,1
2292,229,3,5,1,1
2293,229,3,5,1,1
2294,229,3,5,1,1
2295,229,3,5,1,1
2301,230,5,5,5,1
2302,230,5,5,5,1
2303,230,5,5,5,1
2304,230,5,5,5,1
2305,230,5,5,5,1
2311,231,1,5,1,1
2312,231,1,5,1,1
2313,231,1,5,1,1
2314,231,1,5,1,1
2315,231,1,5,1,1
2321,232,3,5,5,5
2322,232,3,5,5,5
2323,232,3,5,5,5
2324,232,3,5,5,5
2325,232,3,5,5,5
2331,233,3,1,5,1
2332,233,3,1,5,1
2333,233,3,1,5,1
2334,233,3,1,5,1
2335,233,3,1,5,1
2341,234,5,5,5,1
2342,234,5,5,5,1
2343,234,5,5,5,1
2344,234,5,5,5,1
2345,234,5,5,5,1
2351,235,3,5,5,1
2352,235,3,5,5,1
2353,235,3,5,5,1
2354,235,3,5,5,1
2355,235,1,5,5,1
2361,236,5,5,5,5
2362,236,5,5,5,5
2363,236,5,5,5,5
2364,236,5,5,5,5
2365,236,5,5,5,5
2371,237,1,5,5,1
2372,237,1,5,5,1
2373,237,1,5,5,1
2374,237,1,5,5,1
2375,237,1,5,5,1
2381,238,3,5,1,1
2382,238,3,5,1,1
2383,238,3,5,1,1
2384,238,3,5,1,1
2385,238,3,5,1,1
2391,239,3,5,5,1
2392,239,3,5,5,1
2393,239,3,5,5,1
2394,239,3,5,5,1
2395,239,3,5,5,1
2401,240,5,5,1,1
2402,240,5,5,1,1
2403,240,5,5,1,1
2404,240,5,5,1,1
2405,240,5,5,1,1
2411,241,1,5,5,1
2412,241,1,5,5,1
2413,241,1,5,5,1
2414,241,1,5,5,1
2415,241,1,5,5,1
2421,242,5,5,5,5
2422,242,5,5,5,5
2423,242,5,5,5,5
2424,242,5,5,5,5
2425,242,5,5,5,5
2431,243,3,5,5,1
2432,243,3,5,5,1
2433,243,3,5,5,1
2434,243,3,5,5,1
2435,243,3,5,5,1
2441,244,5,5,1,1
2442,244,5,5,1,1
2443,244,5,5,1,1
2444,244,5,5,1,1
2445,244,5,5,1,1
2451,245,5,5,1,1
2452,245,5,5,1,1
2453,245,5,5,1,1
2454,245,5,5,1,1
2455,245,5,5,1,1
2461,246,1,5,1,1
2462,246,1,5,1,1
2463,246,1,5,1,1
2464,246,1,5,1,1
2465,246,1,5,1,1
2471,247,3,5,1,5
2472,247,3,5,1,5
2473,247,3,5,1,5
2474,247,3,5,1,5
2475,247,3,5,1,5
2491,249,5,5,1,1
2492,249,5,5,1,1
2493,249,5,5,1,1
2494,249,5,5,1,1
2495,249,5,5,1,1
2501,250,1,1,1,1
2502,250,1,1,1,1
2503,250,1,1,1,1
2504,250,1,1,1,1
2505,250,1,1,1,1
2511,251,5,5,5,1
2512,251,5,5,5,1
2513,251,5,5,5,1
2514,251,5,5,5,1
2515,251,5,5,5,1
2521,252,5,5,1,1
2522,252,5,5,1,1
2523,252,5,5,1,1
2524,252,5,5,1,1
2525,252,5,5,1,1
2531,253,5,1,1,1
2532,253,5,1,1,1
2533,253,5,1,1,1
2534,253,5,1,1,1
2535,253,5,1,1,1
2541,254,5,5,5,1
2542,254,5,5,5,1
2543,254,5,5,5,1
2544,254,5,5,5,1
2545,254,5,5,5,1
2551,255,3,5,1,1
2552,255,3,5,1,1
2553,255,3,5,1,1
2554,255,3,5,1,1
2555,255,3,5,1,1
2561,256,5,5,5,5
2562,256,5,5,5,5
2563,256,5,5,5,5
2564,256,5,5,5,5
2565,256,5,5,5,5
2571,257,5,1,5,1
2572,257,5,1,5,1
2573,257,5,1,5,1
2574,257,5,1,5,1
2575,257,5,1,5,1
2581,258,1,5,1,1
2582,258,1,5,1,1
2583,258,1,5,1,1
2584,258,1,5,1,1
2585,258,1,5,1,1
2591,259,3,5,5,1
2592,259,3,5,5,1
2593,259,3,5,5,1
2594,259,3,5,5,1
2595,259,3,5,5,1
2601,260,5,5,5,1
2602,260,5,5,5,1
2603,260,5,5,5,1
2604,260,5,5,5,1
2605,260,5,5,5,1
2611,261,1,5,5,5
2612,261,1,5,5,5
2613,261,1,5,5,5
2614,261,1,5,5,5
2615,261,1,5,5,5
2621,262,3,1,5,1
2622,262,3,1,5,1
2623,262,3,1,5,1
2624,262,3,1,5,1
2625,262,3,1,5,1
2631,263,5,5,5,5
2632,263,5,5,5,5
2633,263,5,5,5,5
2634,263,5,5,5,5
2635,263,5,5,5,5
2641,264,3,5,1,1
2642,264,3,5,1,1
2643,264,3,5,1,1
2644,264,3,5,1,1
2645,264,3,5,1,1
2651,265,5,5,5,5
2652,265,5,5,5,5
2653,265,5,5,5,5
2654,265,5,5,5,5
2655,265,5,5,5,5
2661,266,3,5,1,5
2662,266,3,5,1,5
2663,266,3,5,1,5
2664,266,3,5,1,5
2665,266,3,5,1,5
2671,267,5,5,1,5
2672,267,5,5,1,5
2673,267,5,5,1,5
2674,267,5,5,1,5
2675,267,5,5,1,5
2681,268,5,5,1,1
2682,268,5,5,1,1
2683,268,5,5,1,1
2684,268,5,5,1,1
2685,268,5,5,1,1
2691,269,3,5,1,5
2692,269,3,5,1,5
2693,269,3,5,1,5
2694,269,3,5,1,5
2695,269,3,5,1,5
2701,270,3,1,5,1
2702,270,3,1,5,1
2703,270,3,1,5,1
2704,270,3,1,5,1
2705,270,3,1,5,1
2711,271,3,5,5,1
2712,271,3,5,5,1
2713,271,3,5,5,1
2714,271,3,5,5,1
2715,271,3,5,5,1
2721,272,1,5,1,1
2722,272,1,5,1,1
2723,272,1,5,1,1
2724,272,1,5,1,1
2725,272,1,5,1,1
2731,273,1,1,1,1
2732,273,1,1,1,1
2733,273,1,1,1,1
2734,273,1,1,1,1
2735,273,1,1,1,1
2741,274,5,5,5,5
2742,274,5,5,5,5
2743,274,5,5,5,5
2744,274,5,5,5,5
2745,274,5,5,5,5
2751,275,1,5,1,1
2752,275,1,5,1,1
2753,275,1,5,1,1
2754,275,1,5,1,1
2755,275,1,5,1,1
2761,276,3,1,1,1
2762,276,3,1,1,1
2763,276,3,1,1,1
2764,276,3,1,1,1
2765,276,3,1,1,1
2771,277,3,5,1,5
2772,277,3,5,1,5
2773,277,3,5,1,5
2774,277,3,5,1,5
2775,277,3,5,1,5
2781,278,3,5,5,1
2782,278,3,5,5,1
2783,278,3,5,5,1
2784,278,3,5,5,1
2785,278,3,5,5,1
2791,279,5,5,1,5
2792,279,5,5,1,5
2793,279,5,5,1,5
2794,279,5,5,1,5
2795,279,5,5,1,5
2801,280,1,5,1,1
2802,280,1,5,1,1
2803,280,1,5,1,1
2804,280,1,5,1,1
2805,280,1,5,1,1
2811,281,3,5,5,1
2812,281,3,5,5,1
2813,281,3,5,5,1
2814,281,3,5,5,1
2815,281,3,5,5,1
2821,282,1,5,1,1
2822,282,1,5,1,1
2823,282,1,5,1,1
2824,282,1,5,1,1
2825,282,1,5,1,1
2831,283,3,5,5,1
2832,283,3,5,5,1
2833,283,3,5,5,1
2834,283,3,5,5,1
2835,283,3,5,5,1
2841,284,3,1,1,1
2842,284,3,1,1,1
2843,284,3,1,1,1
2844,284,3,1,1,1
2845,284,3,1,1,1
2851,285,1,5,1,1
2852,285,1,5,1,1
2853,285,1,5,1,1
2854,285,1,5,1,1
2855,285,1,5,1,1
2861,286,5,5,5,1
2862,286,5,5,5,1
2863,286,5,5,5,1
2864,286,5,5,5,1
2865,286,5,5,5,1
2871,287,3,5,1,1
2872,287,3,5,1,1
2873,287,3,5,1,1
2874,287,3,5,1,1
2875,287,3,5,1,1
2881,288,5,5,5,1
2882,288,5,5,5,1
2883,288,5,5,5,1
2884,288,5,5,5,1
2885,288,5,5,5,1
2891,289,3,5,5,1
2892,289,3,5,5,1
2893,289,3,5,5,1
2894,289,3,5,5,1
2895,289,3,5,5,1
2901,290,3,1,1,1
2902,290,3,1,1,1
2903,290,3,1,1,1
2904,290,3,1,1,1
2905,290,3,1,1,1
2911,291,1,5,5,1
2912,291,1,5,5,1
2913,291,1,5,5,1
2914,291,1,5,5,1
2915,291,1,5,5,1
2921,292,1,5,5,1
2922,292,1,5,5,1
2923,292,1,5,5,1
2924,292,1,5,5,1
2925,292,1,5,1,1
2931,293,1,1,1,1
2932,293,1,1,1,1
2933,293,1,1,1,1
2934,293,1,1,1,1
2935,293,1,1,1,1
2941,294,3,1,1,1
2942,294,3,1,1,1
2943,294,3,1,1,1
2944,294,3,1,1,1
2945,294,3,1,1,1
2951,295,5,5,1,1
2952,295,5,5,1,1
2953,295,5,5,1,1
2954,295,5,5,1,1
2955,295,5,5,1,1
2961,296,5,5,5,1
2962,296,5,5,5,1
2963,296,5,5,5,1
2964,296,5,5,5,1
2965,296,5,5,5,1
2971,297,3,5,5,5
2972,297,3,5,5,5
2973,297,3,5,5,5
2974,297,3,5,5,5
2975,297,3,5,5,5
2981,298,3,5,1,1
2982,298,3,5,1,1
2983,298,3,5,1,1
2984,298,3,5,1,1
2985,298,3,5,1,1
2991,299,5,5,1,1
2992,299,5,5,1,1
2993,299,5,5,1,1
2994,299,5,5,1,1
2995,299,5,5,1,1
3001,300,5,5,1,5
3002,300,5,5,1,5
3003,300,5,5,1,5
3004,300,5,5,1,5
3005,300,5,5,1,5
3011,301,3,5,1,1
3012,301,3,5,1,1
3013,301,3,5,1,1
3014,301,3,5,1,1
3015,301,3,5,1,1
3021,302,3,1,5,1
3022,302,3,1,5,1
3023,302,3,1,5,1
3024,302,3,1,5,1
3025,302,3,1,5,1
3031,303,5,5,5,5
3032,303,5,5,5,5
3033,303,5,5,5,5
3034,303,5,5,5,5
3035,303,5,5,5,5
3041,304,5,5,1,1
3042,304,5,5,1,1
3043,304,5,5,1,1
3044,304,5,5,1,1
3045,304,5,5,1,1
3051,305,5,5,1,1
3052,305,5,5,1,1
3053,305,5,5,1,1
3054,305,5,5,1,1
3055,305,5,5,1,1
3061,306,3,5,1,1
3062,306,3,5,1,1
3063,306,3,5,1,1
3064,306,3,5,1,1
3065,306,3,5,1,1
3071,307,3,5,5,5
3072,307,3,5,5,5
3073,307,3,5,5,5
3074,307,3,5,5,5
3075,307,3,5,5,5
3081,308,1,5,1,1
3082,308,1,5,1,1
3083,308,1,5,1,1
3084,308,1,5,1,1
3085,308,1,5,1,1
3091,309,5,5,1,1
3092,309,5,5,1,1
3093,309,5,5,1,1
3094,309,5,5,1,1
3095,309,5,5,1,1
3101,310,1,1,5,1
3102,310,1,1,5,1
3103,310,1,1,5,1
3104,310,1,1,5,1
3105,310,1,1,5,1
3111,311,5,5,1,5
3112,311,5,5,1,5
3113,311,5,5,1,5
3114,311,5,5,1,5
3115,311,5,5,1,5
3121,312,3,5,1,1
3122,312,3,5,1,1
3123,312,3,5,1,1
3124,312,3,5,1,1
3125,312,3,5,1,1
3131,313,3,5,1,1
3132,313,3,5,1,1
3133,313,3,5,1,1
3134,313,3,5,1,1
3135,313,3,5,1,1
3141,314,5,5,1,1
3142,314,5,5,1,1
3143,314,5,5,1,1
3144,314,5,5,1,1
3145,314,5,5,1,1
3151,315,5,5,5,1
3152,315,5,5,5,1
3153,315,5,5,5,1
3154,315,5,5,5,1
3155,315,5,5,5,1
3161,316,1,5,5,1
3162,316,1,5,5,1
3163,316,1,5,5,1
3164,316,1,5,5,1
3165,316,1,5,5,1
3171,317,3,5,5,5
3172,317,3,5,5,5
3173,317,3,5,5,5
3174,317,3,5,5,5
3175,317,3,5,5,5
3181,318,5,5,5,5
3182,318,5,5,5,5
3183,318,5,5,5,5
3184,318,5,5,5,5
3185,318,5,5,5,5
3191,319,5,5,5,5
3192,319,5,5,5,5
3193,319,5,5,5,5
3194,319,5,5,5,5
3195,319,5,5,5,5
3201,320,3,5,5,5
3202,320,3,5,5,5
3203,320,3,5,5,5
3204,320,3,5,5,5
3205,320,3,5,5,5
3211,321,5,1,5,1
3212,321,5,1,5,1
3213,321,5,1,5,1
3214,321,5,1,5,1
3215,321,5,1,5,1
3221,322,3,5,5,1
3222,322,3,5,5,1
3223,322,3,5,5,1
3224,322,3,5,5,1
3225,322,3,5,5,1
3231,323,5,5,5,1
3232,323,5,5,5,1
3233,323,5,5,5,1
3234,323,5,5,5,1
3235,323,5,5,5,1
3251,325,1,1,5,1
3252,325,1,1,5,1
3253,325,1,1,5,1
3254,325,1,1,5,1
3255,325,1,1,5,1
3261,326,1,5,1,1
3262,326,1,5,1,1
3263,326,1,5,1,1
3264,326,1,5,1,1
3265,326,1,5,1,1
3271,327,5,5,1,5
3272,327,5,5,1,5
3273,327,5,5,1,5
3274,327,5,5,1,5
3275,327,5,5,1,5
3281,328,3,5,5,1
3282,328,3,5,5,1
3283,328,3,5,5,1
3284,328,3,5,5,1
3285,328,3,5,5,1
3291,329,3,5,5,1
3292,329,3,5,5,1
3293,329,3,5,5,1
3294,329,3,5,5,1
3295,329,3,5,5,1
3311,331,3,1,1,1
3312,331,3,1,1,1
3313,331,3,1,1,1
3314,331,3,1,1,1
3315,331,3,1,1,1
3321,332,3,5,1,1
3322,332,3,5,1,1
3323,332,3,5,1,1
3324,332,3,5,1,1
3325,332,3,5,1,1
3331,333,5,5,5,1
3332,333,5,5,5,1
3333,333,5,5,5,1
3334,333,5,5,5,1
3335,333,5,5,5,1
3341,334,3,5,1,1
3342,334,3,5,1,1
3343,334,3,5,1,1
3344,334,3,5,1,1
3345,334,3,5,1,1
3351,335,3,1,5,1
3352,335,3,1,5,1
3353,335,3,1,5,1
3354,335,3,1,5,1
3355,335,3,1,5,1
3361,336,5,5,5,5
3362,336,5,5,5,5
3363,336,5,5,5,5
3364,336,5,5,5,5
3365,336,5,5,5,5
3371,337,1,5,5,5
3372,337,1,5,5,5
3373,337,1,5,5,5
3374,337,1,5,5,5
3375,337,1,5,5,5
3381,338,3,5,5,5
3382,338,3,5,5,5
3383,338,3,5,5,5
3384,338,3,5,5,5
3385,338,3,5,5,5
3391,339,5,5,5,1
3392,339,5,5,5,1
3393,339,5,5,5,1
3394,339,5,5,5,1
3395,339,5,5,5,1
3401,340,5,5,5,1
3402,340,5,5,5,1
3403,340,5,5,5,1
3404,340,5,5,5,1
3405,340,5,5,5,1
3411,341,3,5,5,1
3412,341,3,5,5,1
3413,341,3,5,5,1
3414,341,3,5,5,1
3415,341,3,5,5,1
3421,342,1,5,5,1
3422,342,1,5,5,1
3423,342,1,5,5,1
3424,342,1,5,5,1
3425,342,1,5,5,1
3431,343,5,5,1,1
3432,343,5,5,1,1
3433,343,5,5,1,1
3434,343,5,5,1,1
3435,343,5,5,1,1
3441,344,5,5,5,1
3442,344,5,5,5,1
3443,344,5,5,5,1
3444,344,5,5,5,1
3445,344,5,5,5,1
3451,345,5,5,1,5
3452,345,5,5,1,5
3453,345,5,5,1,5
3454,345,5,5,1,5
3455,345,5,5,1,5
3461,346,5,5,5,1
3462,346,5,5,5,1
3463,346,5,5,5,1
3464,346,5,5,5,1
3465,346,5,5,5,1
3471,347,1,1,1,1
3472,347,1,1,1,1
3473,347,1,1,1,1
3474,347,1,1,1,1
3475,347,1,1,1,1
3481,348,3,5,1,1
3482,348,3,5,1,1
3483,348,3,5,1,1
3484,348,3,5,1,1
3485,348,3,5,1,1
3491,349,3,5,1,1
3492,349,3,5,1,1
3493,349,3,5,1,1
3494,349,3,5,1,1
3495,349,3,5,1,1
3501,350,1,5,5,1
3502,350,1,5,5,1
3503,350,1,5,5,1
3504,350,1,5,5,1
3505,350,1,5,5,1
3511,351,1,5,5,1
3512,351,1,5,5,1
3513,351,1,5,5,1
3514,351,1,5,5,1
3515,351,1,5,5,1
3521,352,3,5,5,1
3522,352,3,5,5,1
3523,352,3,5,5,1
3524,352,3,5,5,1
3525,352,3,5,5,1
3531,353,3,5,1,5
3532,353,3,5,1,5
3533,353,3,5,1,5
3534,353,3,5,1,5
3535,353,3,5,1,5
3541,354,5,5,1,1
3542,354,5,5,1,1
3543,354,5,5,1,1
3544,354,5,5,1,1
3545,354,5,5,1,1
3551,355,5,5,1,1
3552,355,5,5,1,1
3553,355,5,5,1,1
3554,355,5,5,1,1
3555,355,5,5,1,1
3561,356,5,5,5,1
3562,356,5,5,5,1
3563,356,5,5,5,1
3564,356,5,5,5,1
3565,356,5,5,5,1
3571,357,3,5,1,1
3572,357,3,5,1,1
3573,357,3,5,1,1
3574,357,3,5,1,1
3575,357,3,5,1,1
3581,358,3,5,1,1
3582,358,3,5,1,1
3583,358,3,5,1,1
3584,358,3,5,1,1
3585,358,3,5,1,1
3591,359,3,5,5,5
3592,359,3,5,5,5
3593,359,3,5,5,5
3594,359,3,5,5,5
3595,359,3,5,5,5
3601,360,5,5,5,1
3602,360,5,5,5,1
3603,360,5,5,5,1
3604,360,5,5,5,1
3605,360,5,5,5,1
3611,361,5,5,1,1
3612,361,5,5,1,1
3613,361,5,5,1,1
3614,361,5,5,1,1
3615,361,5,5,1,1
3621,362,3,1,1,1
3622,362,3,1,1,1
3623,362,3,1,1,1
3624,362,3,1,1,1
3625,362,3,1,1,1
3631,363,5,5,1,1
3632,363,5,5,1,1
3633,363,5,5,1,1
3634,363,5,5,1,1
3635,363,5,5,1,1
3641,364,5,5,1,5
3642,364,5,5,1,5
3643,364,5,5,1,5
3644,364,5,5,1,5
3645,364,5,5,1,5
3651,365,5,5,5,1
3652,365,5,5,5,1
3653,365,5,5,5,1
3654,365,5,5,5,1
3655,365,5,5,5,1
3661,366,3,1,1,5
3662,366,3,1,1,5
3663,366,3,1,1,5
3664,366,3,1,1,5
3665,366,3,1,1,5
3671,367,5,5,5,1
3672,367,5,5,5,1
3673,367,5,5,5,1
3674,367,5,5,5,1
3675,367,5,5,5,1
3681,368,5,5,5,5
3682,368,5,5,5,5
3683,368,5,5,5,5
3684,368,5,5,5,5
3685,368,5,5,5,5
3691,369,1,5,1,1
3692,369,1,5,1,1
3693,369,1,5,1,1
3694,369,1,5,1,1
3695,369,1,5,1,1
3701,370,1,1,5,1
3702,370,1,1,5,1
3703,370,1,1,5,1
3704,370,1,1,5,1
3705,370,1,1,5,1
3711,371,5,5,5,1
3712,371,5,5,5,1
3713,371,5,5,5,1
3714,371,5,5,5,1
3715,371,5,5,5,1
3721,372,3,5,5,1
3722,372,3,5,5,1
3723,372,3,5,5,1
3724,372,3,5,5,1
3725,372,3,5,5,1
3731,373,3,1,5,1
3732,373,3,1,5,1
3733,373,3,1,5,1
3734,373,3,1,5,1
3735,373,3,1,5,1
3741,374,3,5,5,1
3742,374,3,5,5,1
3743,374,3,5,5,1
3744,374,3,5,5,1
3745,374,3,5,5,1
3751,375,5,5,1,5
3752,375,5,5,1,5
3753,375,5,5,1,5
3754,375,5,5,1,5
3755,375,5,5,1,5
3761,376,3,5,5,5
3762,376,3,5,5,5
3763,376,3,5,5,5
3764,376,3,5,5,5
3765,376,3,5,5,5
3771,377,3,5,1,1
3772,377,3,5,1,1
3773,377,3,5,1,1
3774,377,3,5,1,1
3775,377,3,5,1,1
3781,378,5,5,5,1
3782,378,5,5,5,1
3783,378,5,5,5,1
3784,378,5,5,5,1
3785,378,5,5,5,1
3791,379,1,5,1,1
3792,379,1,5,1,1
3793,379,1,5,1,1
3794,379,1,5,1,1
3795,379,1,5,1,1
3801,380,1,5,1,1
3802,380,1,5,1,1
3803,380,1,5,1,1
3804,380,1,5,1,1
3805,380,1,5,1,1
3811,381,5,5,1,1
3812,381,5,5,1,1
3813,381,5,5,1,1
3814,381,5,5,1,1
3815,381,5,5,1,1
3821,382,1,5,5,1
3822,382,1,5,5,1
3823,382,1,5,5,1
3824,382,1,5,5,1
3825,382,1,5,5,1
3831,383,5,5,5,1
3832,383,5,5,5,1
3833,383,5,5,5,1
3834,383,5,5,5,1
3835,383,5,5,5,1
3841,384,5,5,5,1
3842,384,5,5,5,1
3843,384,5,5,5,1
3844,384,5,5,5,1
3845,384,5,5,5,1
3851,385,5,5,1,5
3852,385,5,5,1,5
3853,385,5,5,1,5
3854,385,5,5,1,5
3855,385,5,5,1,5
3861,386,1,5,1,5
3862,386,1,5,1,5
3863,386,1,5,1,5
3864,386,1,5,1,5
3865,386,1,5,1,5
3871,387,1,5,5,1
3872,387,1,5,5,1
3873,387,1,5,5,1
3874,387,1,5,5,1
3875,387,1,5,5,1
3881,388,5,5,5,5
3882,388,5,5,5,5
3883,388,5,5,5,5
3884,388,5,5,5,5
3885,388,5,5,5,5
3891,389,3,5,5,1
3892,389,3,5,5,1
3893,389,3,5,5,1
3894,389,3,5,5,1
3895,389,3,5,5,1
3901,390,1,1,5,5
3902,390,1,1,1,5
3903,390,1,1,1,5
3904,390,1,1,5,5
3905,390,1,1,5,5
3911,391,3,5,5,5
3912,391,3,5,5,5
3913,391,3,5,5,5
3914,391,3,5,5,5
3915,391,3,5,5,5
3921,392,3,5,5,1
3922,392,3,5,5,1
3923,392,3,5,5,1
3924,392,3,5,5,1
3925,392,3,5,5,1
3931,393,5,5,5,5
3932,393,5,5,5,5
3933,393,5,5,5,5
3934,393,5,5,5,5
3935,393,5,5,5,5
3941,394,1,5,1,1
3942,394,1,5,1,1
3943,394,1,5,1,1
3944,394,1,5,1,1
3945,394,1,5,1,1
3951,395,1,5,1,1
3952,395,1,5,1,1
3953,395,1,5,1,1
3954,395,1,5,1,1
3955,395,1,5,1,1
3961,396,5,5,5,5
3962,396,5,5,5,5
3963,396,5,5,5,5
3964,396,5,5,5,5
3965,396,5,5,5,5
3971,397,3,5,5,1
3972,397,3,5,5,1
3973,397,3,5,5,1
3974,397,3,5,5,1
3975,397,3,5,5,1
3981,398,5,5,5,5
3982,398,5,5,5,5
3983,398,5,5,5,5
3984,398,5,5,5,5
3985,398,5,5,5,5
3991,399,3,1,1,1
3992,399,3,1,1,1
3993,399,3,1,1,1
3994,399,3,1,1,1
3995,399,3,1,1,1
4001,400,3,5,5,1
4002,400,3,5,5,1
4003,400,3,5,5,1
4004,400,3,5,5,1
4005,400,3,5,5,1
4011,401,3,5,5,1
4012,401,3,5,5,1
4013,401,3,5,5,1
4014,401,3,5,5,1
4015,401,3,5,5,1
4021,402,5,5,1,1
4022,402,5,5,1,1
4023,402,5,5,1,1
4024,402,5,5,1,1
4025,402,5,5,1,1
4031,403,5,5,5,5
4032,403,5,5,5,5
4033,403,5,5,5,5
4034,403,5,5,5,5
4035,403,5,5,5,5
4041,404,1,1,5,1
4042,404,1,1,5,1
4043,404,1,1,5,1
4044,404,1,1,5,1
4045,404,1,1,5,1
4051,405,3,5,1,1
4052,405,3,5,1,1
4053,405,3,5,1,1
4054,405,3,5,1,1
4055,405,3,5,1,1
4061,406,5,5,5,5
4062,406,5,5,5,5
4063,406,5,5,5,5
4064,406,5,5,5,5
4065,406,5,5,5,5
4071,407,1,5,5,1
4072,407,1,5,5,1
4073,407,1,5,5,1
4074,407,1,5,5,1
4075,407,1,5,5,1
4081,408,5,5,1,1
4082,408,5,5,1,1
4083,408,5,5,1,1
4084,408,5,5,1,1
4085,408,5,5,1,1
4091,409,5,5,1,1
4092,409,5,5,1,1
4093,409,5,5,1,1
4094,409,5,5,1,1
4095,409,5,5,1,1
4101,410,5,5,1,1
4102,410,5,5,1,1
4103,410,5,5,1,1
4104,410,5,5,1,1
4105,410,5,5,1,1
4111,411,5,5,5,5
4112,411,5,5,5,5
4113,411,5,5,5,5
4114,411,5,5,5,5
4115,411,5,5,5,5
4121,412,1,5,1,1
4122,412,1,5,1,1
4123,412,1,5,1,1
4124,412,1,5,1,1
4125,412,1,5,1,1
4131,413,3,5,5,5
4132,413,3,5,5,5
4133,413,3,5,5,5
4134,413,3,5,5,5
4135,413,3,5,5,5
4141,414,5,5,5,5
4142,414,5,5,5,5
4143,414,5,5,5,5
4144,414,5,5,5,5
4145,414,5,5,5,5
4151,415,5,1,5,1
4152,415,5,1,5,1
4153,415,5,1,5,1
4154,415,5,1,5,1
4155,415,5,1,5,1
4161,416,3,5,5,1
4162,416,3,5,5,1
4163,416,3,5,5,1
4164,416,3,5,5,1
4165,416,3,5,5,1
4171,417,5,5,5,5
4172,417,5,5,5,5
4173,417,5,5,5,5
4174,417,5,5,5,5
4175,417,5,5,5,5
4181,418,1,5,5,1
4182,418,1,5,5,1
4183,418,1,5,5,1
4184,418,1,5,5,1
4185,418,1,5,5,1
4191,419,3,5,5,1
4192,419,3,5,5,1
4193,419,3,5,5,1
4194,419,3,5,5,1
4195,419,3,5,5,1
4201,420,5,5,1,1
4202,420,5,5,1,1
4203,420,5,5,1,1
4204,420,5,5,1,1
4205,420,5,5,1,1
4211,421,5,1,1,1
4212,421,5,1,1,1
4213,421,5,1,1,1
4214,421,5,1,1,1
4215,421,5,1,1,1
4221,422,1,5,1,1
4222,422,1,5,1,1
4223,422,1,5,1,1
4224,422,1,5,1,1
4225,422,1,5,1,1
4231,423,1,5,1,1
4232,423,1,5,1,1
4233,423,1,5,1,1
4234,423,1,5,1,1
4235,423,1,5,1,1
4241,424,5,5,5,5
4242,424,5,5,5,5
4243,424,5,5,5,5
4244,424,5,5,5,5
4245,424,5,5,5,5
4251,425,5,5,1,5
4252,425,5,5,1,5
4253,425,5,5,1,5
4254,425,5,5,1,5
4255,425,5,5,1,5
4261,426,3,5,1,1
4262,426,3,5,1,1
4263,426,3,5,1,1
4264,426,3,5,1,1
4265,426,3,5,1,1
4271,427,3,5,5,1
4272,427,3,5,5,1
4273,427,3,5,5,1
4274,427,3,5,5,1
4275,427,3,5,5,1
4281,428,3,5,5,1
4282,428,3,5,5,1
4283,428,3,5,5,1
4284,428,3,5,5,1
4285,428,3,5,5,1
4291,429,3,1,1,1
4292,429,3,1,1,1
4293,429,3,1,1,1
4294,429,3,1,1,1
4295,429,3,1,1,1
4301,430,5,5,5,1
4302,430,5,5,5,1
4303,430,5,5,5,1
4304,430,5,5,5,1
4305,430,5,5,5,1
4311,431,1,1,1,1
4312,431,1,1,1,1
4313,431,1,1,1,1
4314,431,1,1,1,1
4315,431,1,1,1,1
4321,432,1,5,1,5
4322,432,1,5,1,5
4323,432,1,5,1,5
4324,432,1,5,1,5
4325,432,1,5,1,5
4331,433,5,5,5,5
4332,433,5,5,5,5
4333,433,5,5,5,5
4334,433,5,5,5,5
4335,433,5,5,5,5
4341,434,1,1,5,1
4342,434,1,1,5,1
4343,434,1,1,5,1
4344,434,1,1,5,1
4345,434,1,1,5,1
4351,435,5,5,1,5
4352,435,5,5,1,5
4353,435,5,5,1,5
4354,435,5,5,1,5
4355,435,5,5,1,5
4361,436,3,5,5,5
4362,436,3,5,5,5
4363,436,3,5,5,5
4364,436,3,5,5,5
4365,436,3,5,5,5
4371,437,1,1,1,1
4372,437,1,1,1,1
4373,437,1,1,1,1
4374,437,1,1,1,1
4375,437,1,1,1,1
4381,438,1,5,5,5
4382,438,1,5,5,5
4383,438,1,5,5,5
4384,438,1,5,5,5
4385,438,1,5,5,5
4391,439,3,5,5,1
4392,439,3,5,5,1
4393,439,3,5,5,1
4394,439,3,5,5,1
4395,439,3,5,5,1
4401,440,1,5,5,1
4402,440,1,5,5,1
4403,440,1,5,5,1
4404,440,1,5,5,1
4405,440,1,5,5,1
4411,441,3,5,5,1
4412,441,3,5,5,1
4413,441,3,5,5,1
4414,441,3,5,5,1
4415,441,3,5,5,1
4421,442,5,5,1,5
4422,442,5,5,1,5
4423,442,5,5,1,5
4424,442,5,5,1,5
4425,442,5,5,1,5
4431,443,3,1,1,1
